1600267926.86, -89.691809, -95.776786
1600267927.2, -89.669115, -96.128916
1600267927.53, -89.639025, -96.248969
1600267927.86, -89.713325, -96.250213
1600267928.2, -89.743420, -96.129960
1600267928.53, -89.630072, -96.051151
1600267928.87, -89.654465, -95.852988
1600267929.2, -89.639207, -95.806244
1600267929.54, -89.704879, -95.796740
1600267929.87, -89.583362, -95.994676
1600267930.2, -89.527974, -96.080757
1600267930.54, -89.496033, -95.980936
1600267930.87, -89.562849, -95.963457
1600267931.2, -89.498407, -95.860081
1600267931.53, -89.390103, -95.819469
1600267931.87, -89.359974, -95.703034
1600267932.2, -89.251411, -95.574442
1600267932.54, -89.074043, -95.702043
1600267932.87, -89.074043, -95.609780
1600267933.2, -88.879117, -95.433202
1600267933.54, -88.827275, -95.263911
1600267933.87, -88.827275, -95.188831
1600267934.21, -88.896320, -95.095868
1600267934.54, -88.845278, -95.126840
1600267934.87, -88.717837, -95.158300
1600267935.21, -88.294698, -95.009935
1600267935.54, -88.189931, -94.720866
1600267935.87, -88.257083, -94.450933
1600267936.21, -88.215948, -94.308586
1600267936.54, -88.224101, -94.317338
1600267936.88, -88.224101, -94.353984
1600267937.21, -88.428179, -94.327403
1600267937.55, -88.637491, -94.366127
1600267937.88, -88.624183, -94.669383
1600267938.21, -88.499697, -94.894471
1600267938.55, -88.402806, -95.058605
